filename,standard_name,standard_code,otf,tf,td
file_121409.pdf,Системный аналитик,06.022,«Управление работами системных аналитиков на всем,Трудовая функция,"Обучение подчиненных системных; Уровень; Наименование аналитиков в ходе выполнения ими Код D/04.7 7; квалификации; работ; Происхождение обобщенной Заимствовано из; Оригинал X 233; трудовой функции оригинала; Код Регистрационный номер; оригинал профессионального; а стандарта; Трудовые действия Измерение качества работ подчиненного системного аналитика; Определение потребности в обучении и развитии подчиненных по итогам; планирования, организации, разработки методики выполнения работ или; измерения качества предыдущих работ; Создание и обсуждение с подчиненным системным аналитиком его плана; развития; Обучение подчиненных системных аналитиков практикам, техникам и; методикам работы; Организация обучения подчиненного системного аналитика силами; сторонних организаций или подразделений; Организация самообучения подчиненного системного аналитика; Определение эффективности проведенного обучения по итогам работы; подчиненного системного аналитика; Разрабатывать учебную программу; Собирать метрики и статистику, измерять качество работ, выполняемых; подчиненным аналитиком; Организовывать цикл оценки развития подчиненных; Выдавать отзыв о качестве работы; Технология создания программного обеспечения; Технологии и методы проектирования и управления разработкой в гибком; окружении; Технологии и методы проектного управления; Технологии и методы управления продуктом; Методы моделирования и описания устройства и функционирования ИТ-; систем/продуктов, их частей, обеспечения и окружения; Методы проектирования программного обеспечения; Методы проектирования ИТ-систем; Методы сбора, выявления, анализа требований и принятия проектных; решений; Особые условия допуска к -; работе; Другие характеристики -; IV. Сведения об организациях – разработчиках профессионального стандарта; 4.1. Ответственная организация-разработчик; ФГБУ «ВНИИ труда» Минтруда России, город Москва; Генер альный директор Платыгин Дмитрий Н иколаевич; 4.2. Наименования организаций-разработчиков; 1 Ассоциация предприятий компьютерных и информационных технологий, город Москва; 2 ООО «ИБС Экспертиза», город Москва; 3 ООО «Информационные бизнес-системы», город Москва; 4 ООО «Лаборатория системного анализа», город Москва"
file_120722.pdf,Программист,06.001,«Разработка и отладка программного кода»,Трудовая функция,"Формализация и алгоритмизация; Уровень; Наименование поставленных задач для разработки Код А/01.3 3; квалификации; программного кода; Происхождение обобщенной Заимствовано из; Оригинал X 4; трудовой функции оригинала; Код Регистрационный номер; оригинал профессионального; а стандарта; Трудовые действия Составление формализованных описаний решений поставленных задач в; соответствии с требованиями технического задания или внутренних; документов организации; Разработка алгоритмов решения поставленных задач в соответствии с; требованиями технического задания или внутренних документов; организации; Проверка корректности алгоритмов решения поставленных задач; Оценка и согласование сроков выполнения поставленных задач; Использовать методы и приемы алгоритмизации поставленных задач; Использовать программное обеспечение для графического отображения; алгоритмов; Применять алгоритмы решения типовых задач в соответствующих областях; Осуществлять коммуникации с заинтересованными сторонами; Языки формализации функциональных спецификаций; Методы и приемы алгоритмизации поставленных задач; Нотации и программное обеспечение для графического отображения; алгоритмов; Алгоритмы решения типичных задач, области и способы их применения; Особые условия допуска к -; работе; Другие характеристики –; 3.1.2."
file_120722.pdf,Программист,06.001,«Разработка и отладка программного кода»,Трудовая функция,"Написание программного кода с; использованием языков; Уровень; Наименование программирования, определения и Код А/02.3 3; квалификации; манипулирования данными в базах; данных; Происхождение обобщенной Заимствовано из; Оригинал X 4; трудовой функции оригинала; Код Регистрационный номер; оригинал профессионального; а стандарта; Трудовые действия Создание программного кода в соответствии с техническим заданием; (готовыми спецификациями); Оптимизация программного кода с использованием специализированных; программных средств; Оценка и согласование сроков выполнения поставленных задач; программного кода; Использовать выбранную среду программирования и средства системы; управления базами данных; Использовать возможности имеющейся технической и/или программной; архитектуры для написания программного кода; Осуществлять коммуникации с заинтересованными сторонами; программирования на этом языке, стандартные библиотеки языка; программирования; Методологии разработки компьютерного программного обеспечения; Методологии и технологии проектирования и использования баз данных; Технологии программирования; Особенности выбранной среды программирования и системы управления; базами данных; Компоненты программно-технических архитектур, существующие; приложения и интерфейсы взаимодействия с ними; Особые условия допуска к -; работе; Другие характеристики –; 3.1.3."
file_120722.pdf,Программист,06.001,«Разработка и отладка программного кода»,Трудовая функция,"Оформление программного кода в; Уровень; Наименование соответствии с установленными Код А/03.3 3; квалификации; требованиями; Происхождение обобщенной Заимствовано из; Оригинал X 4; трудовой функции оригинала; Код Регистрационный номер; оригинал профессионального; а стандарта; Трудовые действия Приведение наименований переменных, функций, классов, структур; данных и файлов в соответствие с нормативно-техническими документами; (стандартами и регламентами), определяющими требования к оформлению; программного кода; Структурирование исходного программного кода в соответствии с; нормативно-техническими документами (стандартами и регламентами),; определяющими требования к оформлению программного кода; Комментирование и разметка программного кода в соответствии с; нормативно-техническими документами (стандартами и регламентами),; определяющими требования к оформлению программного кода; Форматирование исходного программного кода в соответствии с; нормативно-техническими документами (стандартами и регламентами),; определяющими требования к оформлению программного кода; Оформление технической документации на компьютерное программное; обеспечение по заданному стандарту или шаблону; определяющие требования к оформлению программного кода; Применять инструментарий для создания и актуализации исходных текстов; программ; Применять заданные стандарты и шаблоны для составления и оформления; технической документации; Осуществлять коммуникации с заинтересованными сторонами; Методы повышения читаемости программного кода; Системы кодировки символов, форматы хранения исходных текстов; программ; Нормативно-технические документы (стандарты и регламенты),; определяющие требования к оформлению программного кода; Основные стандарты оформления технической документации на; компьютерное программное обеспечение; Особые условия допуска к -; работе; Другие характеристики –; 3.1.4."
file_120722.pdf,Программист,06.001,«Разработка и отладка программного кода»,Трудовая функция,"Работа с системой управления версиями Уровень; Наименование Код А/04.3 3; программного кода квалификации; Происхождение обобщенной Заимствовано из; Оригинал X 4; трудовой функции оригинала; Код Регистрационный номер; оригинал профессионального; а стандарта; Трудовые действия Регистрация изменений исходного текста программного кода в системе; управления версиями; Слияние, разделение и сравнение исходных текстов программного кода; Сохранение сделанных изменений программного кода в соответствии с; регламентом управления версиями; Использовать вспомогательные инструментальные программные средства; для обработки исходного текста программного кода; Выполнять действия, соответствующие установленному регламенту; используемой системы управления версиями; Осуществлять коммуникации с заинтересованными сторонами; вспомогательных инструментальных программных средств; Установленный регламент использования системы управления версиями; Особые условия допуска к -; работе; Другие характеристики –; 3.1.5."
file_120722.pdf,Программист,06.001,«Разработка и отладка программного кода»,Трудовая функция,"Уровень; Наименование Проверка и отладка программного кода Код А/05.3 3; квалификации; Происхождение обобщенной Заимствовано из; Оригинал X 4; трудовой функции оригинала; Код Регистрационный номер; оригинал профессионального; а стандарта; Трудовые действия Анализ и проверка исходного программного кода; Отладка программного кода на уровне программных модулей; Отладка программного кода на уровне межмодульных взаимодействий и; взаимодействий с окружением; Оценка и согласование сроков выполнения поставленных задач; Применять методы и приемы отладки программного кода; Интерпретировать сообщения об ошибках, предупреждения, записи; технологических журналов; Применять современные компиляторы, отладчики и оптимизаторы; программного кода; Осуществлять коммуникации с заинтересованными сторонами; Типы и форматы сообщений об ошибках, предупреждений; Способы использования технологических журналов, форматы и типы; записей журналов; Современные компиляторы, отладчики и оптимизаторы программного кода; Сообщения о состоянии аппаратных средств; Особые условия допуска к -; работе; Другие характеристики –"
file_120722.pdf,Программист,06.001,«Проверка работоспособности и рефакторинг кода,Трудовая функция,"Наименование Разработка процедур проверки Код B/01.4 Уровень 4; работоспособности и измерения; характеристик компьютерного квалификации; программного обеспечения; Происхождение обобщенной Заимствовано из; Оригинал X 4; трудовой функции оригинала; Код Регистрационный номер; оригинал профессионального; а стандарта; Трудовые действия Разработка процедуры проверки работоспособности компьютерного; программного обеспечения; Разработка процедуры сбора диагностических данных проверки; работоспособности компьютерного программного обеспечения; Разработка процедуры измерения требуемых характеристик компьютерного; программного обеспечения; Оформление технической документации на компьютерное программное; обеспечение по заданному стандарту или шаблону; Оценка и согласование сроков выполнения поставленных задач; компьютерного программного обеспечения на выбранном языке; программирования; Использовать выбранную среду программирования для разработки; процедур проверки работоспособности компьютерного программного; обеспечения; Применять заданные стандарты и шаблоны для составления и оформления; технической документации; Осуществлять коммуникации с заинтересованными сторонами; работоспособности компьютерного программного обеспечения; Основные виды диагностических данных проверки работоспособности; компьютерного программного обеспечения и способы их представления; Языки, утилиты и среды программирования и средства пакетного; выполнения процедур; Типовые метрики компьютерного программного обеспечения; Основные методы измерения и оценки характеристик компьютерного; программного обеспечения; Основные стандарты оформления технической документации на; компьютерное программное обеспечение; Особые условия допуска к -; работе; Другие характеристики –; 3.2.2."
file_120722.pdf,Программист,06.001,«Проверка работоспособности и рефакторинг кода,Трудовая функция,"Разработка тестовых наборов данных; для проверки работоспособности Уровень; Наименование Код B/02.4 4; компьютерного программного квалификации; обеспечения; Происхождение обобщенной Заимствовано из; Оригинал X 4; трудовой функции оригинала; Код Регистрационный номер; оригинал профессионального; а стандарта; Трудовые действия Подготовка тестовых наборов данных в соответствии с выбранной; методикой тестирования компьютерного программного обеспечения; Оценка и согласование сроков выполнения поставленных задач; работоспособности компьютерного программного обеспечения; Разрабатывать процедуры генерации тестовых наборов данных с; заданными характеристиками; Подготавливать наборы данных, используемых в процессе проверки; работоспособности компьютерного программного обеспечения; Использовать командные средства разработки компьютерного; программного обеспечения; Осуществлять коммуникации с заинтересованными сторонами; наборов данных; Правила, алгоритмы и технологии создания тестовых наборов данных; Требования к структуре и форматам хранения тестовых наборов данных; Особые условия допуска к -; работе; Другие характеристики –; 3.2.3."
file_120722.pdf,Программист,06.001,«Проверка работоспособности и рефакторинг кода,Трудовая функция,Проверка работоспособности; Уровень; Наименование компьютерного программного Код B/03.4 4; квалификации; обеспечения; Происхождение обобщенной Заимствовано из; Оригинал X 4; трудовой функции оригинала; Код Регистрационный номер; оригинал профессионального; а стандарта; Трудовые действия Проверка работоспособности компьютерного программного обеспечения; на основе разработанных тестовых наборов данных; Оценка соответствия компьютерного программного обеспечения; требуемым характеристикам; Сбор и анализ полученных результатов проверки работоспособности; компьютерного программного обеспечения; Оценка и согласование сроков выполнения поставленных задач; программного обеспечения; Интерпретировать диагностические данные проверки работоспособности; компьютерного программного обеспечения; Анализировать значения полученных характеристик компьютерного; программного обеспечения; Документировать результаты проверки работоспособности компьютерного; программного обеспечения; Осуществлять коммуникации с заинтересованными сторонами; программного обеспечения; Среды проверки работоспособности и отладки компьютерного; программного обеспечения; Государственные стандарты испытания автоматизированных систем; Руководящие документы по стандартизации требований к документам; автоматизированных систем; Особые условия допуска к -; работе; Другие характеристики –; 3.2.4.
file_120722.pdf,Программист,06.001,«Проверка работоспособности и рефакторинг кода,Трудовая функция,"Рефакторинг, оптимизация и инспекция Уровень; Наименование Код B/04.4 4; программного кода квалификации; Происхождение обобщенной Заимствовано из; Оригинал X 4; трудовой функции оригинала; Код Регистрационный номер; оригинал профессионального; а стандарта; Трудовые действия Анализ программного кода на соответствие требованиям по читаемости и; производительности; Инспекция программного кода для поиска не обнаруженных на ранних; стадиях разработки компьютерного программного обеспечения ошибок и; критических мест; Внесение изменений в программный код и проверка его работоспособности; Оценка и согласование сроков выполнения поставленных задач; программного кода; Применять инструментальные средства коллективной работы над; программным кодом; Публиковать результаты рефакторинга, оптимизации и инспекции в; коллективной базе знаний; Использовать систему управления версиями для регистрации; произведенных изменений; Осуществлять коммуникации с заинтересованными сторонами; кода; Языки программирования и среды разработки; Нормативно-технические документы (стандарты и регламенты),; регламентирующие требования к программному коду, порядок отражения; изменений в системе управления версиями, порядок отражения результатов; рефакторинга, оптимизации и инспекции в коллективной базе знаний; Особые условия допуска к -; работе; Другие характеристики –; 3.2.5."
file_120722.pdf,Программист,06.001,«Проверка работоспособности и рефакторинг кода,Трудовая функция,"Исправление дефектов программного; Уровень; Наименование кода, зафиксированных в базе данных Код B/05.4 4; квалификации; дефектов; Происхождение обобщенной Заимствовано из; Оригинал X 4; трудовой функции оригинала; Код Регистрационный номер; оригинал профессионального; а стандарта; Трудовые действия Воспроизведение дефектов программного кода, зафиксированных в базе; данных дефектов; Установление причин возникновения дефектов программного кода; Внесение изменений в программный код для устранения выявленных; дефектов; Оценка и согласование сроков выполнения поставленных задач; Интерпретировать сообщения, предупреждения, записи технологических; журналов об ошибках, возникающих при выполнении дефектного кода; Осуществлять коммуникации с заинтересованными сторонами; Типичные ошибки, возникающие при разработке компьютерного; программного обеспечения, методы их диагностики и исправления; Особые условия допуска к -; работе; Другие характеристики –; 3.2.6."
file_120722.pdf,Программист,06.001,«Проверка работоспособности и рефакторинг кода,Трудовая функция,"Осуществление сборки однородных; Уровень; Наименование программных модулей в программный Код B/06.4 4; квалификации; проект; Происхождение обобщенной Заимствовано из; Оригинал X 4; трудовой функции оригинала; Код Регистрационный номер; оригинал профессионального; а стандарта; Трудовые действия Сборка однородных (одноязыковых) программных модулей в программный; проект в средах разработки компьютерного программного обеспечения; Проверка работоспособности собранного программного проекта; Внесение изменений в процедуру сборки однородных (одноязыковых); программных модулей в программный проект; Оценка и согласование сроков выполнения поставленных задач; модулей в программный проект в средах разработки компьютерного; программного обеспечения; Производить настройки параметров программного проекта и осуществлять; запуск процедур сборки; Проводить проверку работоспособности программного проекта; Документировать произведенные действия, выявленные проблемы и; способы их устранения; Создавать резервные копии программного проекта и данных, выполнять; восстановление, обеспечивать целостность программного проекта и данных; Осуществлять коммуникации с заинтересованными сторонами; разработки компьютерного программного обеспечения; Возможности настройки программного проекта в средах разработки; компьютерного программного обеспечения; Интерфейсы взаимодействия внутренних модулей программного проекта; Методы и средства проверки работоспособности программных проектов; Языки, утилиты и среды программирования, средства пакетного; выполнения процедур; Особые условия допуска к -; работе; Другие характеристики –"
file_120722.pdf,Программист,06.001,«Интеграция программных модулей и компонентов и,Трудовая функция,"Разработка процедур интеграции Уровень; Наименование Код С/01.5 5; программных модулей квалификации; Происхождение обобщенной Заимствовано из; Оригинал X 4; трудовой функции оригинала; Код Регистрационный номер; оригинал профессионального; а стандарта; Трудовые действия Анализ и выявление проблем сопряжения неоднородных модулей и; компонентов компьютерного программного обеспечения; Разработка и документирование программных интерфейсов; Разработка процедур сборки модулей и компонентов компьютерного; программного обеспечения; Разработка процедур развертывания и обновления компьютерного; программного обеспечения; Разработка процедур миграции и преобразования (конвертации) данных; Оформление технической документации на компьютерное программное; обеспечение по заданному стандарту или шаблону; Оценка и согласование сроков выполнения поставленных задач; Использовать выбранную среду программирования для разработки; процедур интеграции программных модулей; Применять методы и средства сборки модулей и компонентов; компьютерного программного обеспечения, разработки процедур для; развертывания компьютерного программного обеспечения, миграции и; преобразования данных, создания программных интерфейсов; Применять заданные стандарты и шаблоны для составления и оформления; технической документации; Осуществлять коммуникации с заинтересованными сторонами; программного обеспечения; Интерфейсы взаимодействия с внешней средой; Интерфейсы взаимодействия внутренних модулей системы; Методы и средства разработки процедур для развертывания компьютерного; программного обеспечения; Методы и средства миграции и преобразования данных; Языки, утилиты и среды программирования, средства пакетного; выполнения процедур; Основные стандарты оформления технической документации на; компьютерное программное обеспечение; Особые условия допуска к -; работе; Другие характеристики –; 3.3.2."
file_120722.pdf,Программист,06.001,«Интеграция программных модулей и компонентов и,Трудовая функция,"Осуществление интеграции; программных модулей и компонентов и Уровень; Наименование Код С/02.5 5; проверки работоспособности выпусков квалификации; программного продукта; Происхождение обобщенной Заимствовано из; Оригинал X 4; трудовой функции оригинала; Код Регистрационный номер; оригинал профессионального; а стандарта; Трудовые действия Сборка программных модулей и компонентов в программный продукт; Подключение программного продукта к компонентам внешней среды; Проверка работоспособности выпусков программного продукта; Внесение изменений в процедуры сборки модулей и компонентов; компьютерного программного обеспечения, развертывания компьютерного; программного обеспечения, миграции и преобразования данных; Оценка и согласование сроков выполнения поставленных задач; программный продукт; Производить настройки параметров программного продукта и; осуществлять запуск процедур сборки; Проводить проверку работоспособности программного продукта; Документировать произведенные действия, выявленные проблемы и; способы их устранения; Использовать командные средства разработки компьютерного; программного обеспечения; Создавать резервные копии программ и данных, выполнять; восстановление, обеспечивать целостность программного продукта и; данных; Осуществлять коммуникации с заинтересованными сторонами; компонентов; Интерфейсы взаимодействия программного продукта с внешней средой; Интерфейсы взаимодействия внутренних модулей программного продукта; Методы и средства проверки работоспособности выпусков программных; продуктов; Языки, утилиты и среды программирования, средства пакетного; выполнения процедур; Особые условия допуска к -; работе; Другие характеристики –"
file_120722.pdf,Программист,06.001,«Разработка требований и проектирование программного,Трудовая функция,"Анализ возможностей реализации; Уровень; Наименование требований к компьютерному Код D/01.6 6; квалификации; программному обеспечению; Происхождение обобщенной Заимствовано из; Оригинал X 4; трудовой функции оригинала; Код Регистрационный номер; оригинал профессионального; а стандарта; Трудовые действия Сбор, систематизация, выявление взаимосвязей и документирование; требований к компьютерному программному обеспечению; Оценка времени и трудоемкости реализации требований к компьютерному; программному обеспечению; Согласование требований к компьютерному программному обеспечению с; заинтересованными сторонами; Оценка и согласование сроков выполнения поставленных задач; программному обеспечению; Выявлять взаимосвязи и документировать требования к компьютерному; программному обеспечению; Проводить анализ исполнения требований к компьютерному программному; обеспечению; Вырабатывать варианты реализации требований к компьютерному; программному обеспечению; Проводить оценку и обоснование рекомендуемых решений; Осуществлять коммуникации с заинтересованными сторонами; Возможности современных и перспективных средств разработки; программных продуктов, технических средств; Методологии разработки компьютерного программного обеспечения и; технологии программирования; Методологии и технологии проектирования и использования баз данных; Особые условия допуска к -; работе; Другие характеристики –; 3.4.2."
file_120722.pdf,Программист,06.001,«Разработка требований и проектирование программного,Трудовая функция,Разработка технических спецификаций; Уровень; Наименование на программные компоненты и их Код D/02.6 6; квалификации; взаимодействие; Происхождение обобщенной Заимствовано из; Оригинал X 4; трудовой функции оригинала; Код Регистрационный номер; оригинал профессионального; а стандарта; Трудовые действия Разработка и согласование с архитектором программного обеспечения; технических спецификаций на программные компоненты и на их; взаимодействие; Распределение заданий между программистами в соответствии с; техническими спецификациями; Осуществление контроля выполнения заданий; Осуществление обучения и наставничества; Формирование и предоставление отчетности в соответствии с; установленными регламентами; Оценка и согласование сроков выполнения поставленных задач; программному обеспечению; Вырабатывать варианты реализации компьютерного программного; обеспечения; Проводить оценку и обоснование рекомендуемых решений; Осуществлять коммуникации с заинтересованными сторонами; Методы и приемы формализации задач; Методы и средства проектирования компьютерного программного; обеспечения; Методы и средства проектирования программных интерфейсов; Методы и средства проектирования баз данных; Особые условия допуска к -; работе; Другие характеристики –; 3.4.3.
